lap_location,world_location,velocity
0.010331336408853531,"(-82.98389434814453, -0.14371734857559204, -827.6251831054688)","(7.331639766693115, 0.036400821059942245, -0.9240337014198303)"
0.01038032304495573,"(-82.74230194091797, -0.14252962172031403, -827.6553955078125)","(7.312032699584961, 0.03592419624328613, -0.9236363768577576)"
0.0104315634816885,"(-82.50115203857422, -0.14132429659366608, -827.6856689453125)","(7.309072494506836, 0.037361208349466324, -0.9247722625732422)"
0.010492991656064987,"(-82.23759460449219, -0.1399172842502594, -827.7191162109375)","(7.3315534591674805, 0.041068680584430695, -0.9265187382698059)"
0.010542643256485462,"(-81.99516296386719, -0.13846048712730408, -827.7498779296875)","(7.355729579925537, 0.04636631906032562, -0.9256812930107117)"
0.010594523511826992,"(-81.75281524658203, -0.13689877092838287, -827.7802124023438)","(7.328316688537598, 0.047760069370269775, -0.9244729280471802)"
0.010646084323525429,"(-81.51148986816406, -0.13531993329524994, -827.8104248046875)","(7.304582595825195, 0.0475151389837265, -0.9245001077651978)"
0.010690644383430481,"(-81.2706298828125, -0.13378369808197021, -827.8406372070312)","(7.290443420410156, 0.045727115124464035, -0.9222362041473389)"
0.010746386833488941,"(-81.03042602539062, -0.13227500021457672, -827.870849609375)","(7.269144535064697, 0.046301890164613724, -0.9151992797851562)"
0.010800878517329693,"(-80.79085540771484, -0.1307036131620407, -827.9010620117188)","(7.25089168548584, 0.048523593693971634, -0.9096769094467163)"
0.010844535194337368,"(-80.55189514160156, -0.1290842592716217, -827.9312133789062)","(7.232537269592285, 0.04887142777442932, -0.9062268733978271)"
0.01090093981474638,"(-80.3135757446289, -0.12755222618579865, -827.9608764648438)","(7.213169097900391, 0.044069673866033554, -0.9048084616661072)"
0.010959574021399021,"(-80.05433654785156, -0.12605136632919312, -827.993408203125)","(7.1932244300842285, 0.04019542783498764, -0.9061610102653503)"
0.011003231629729271,"(-79.81685638427734, -0.12472745776176453, -828.0236206054688)","(7.203467845916748, 0.04052358865737915, -0.9070464372634888)"
0.01105806790292263,"(-79.57872009277344, -0.12334334850311279, -828.0538330078125)","(7.227656364440918, 0.04365630820393562, -0.9087397456169128)"
0.011114541441202164,"(-79.33973693847656, -0.12182439863681793, -828.0840454101562)","(7.244757175445557, 0.047131627798080444, -0.9097952246665955)"
0.011162081733345985,"(-79.10127258300781, -0.12029069662094116, -828.1141357421875)","(7.209855556488037, 0.0456664115190506, -0.9049912095069885)"
0.011214407160878181,"(-78.8636703491211, -0.11881772428750992, -828.1437377929688)","(7.194398880004883, 0.043449461460113525, -0.9033573269844055)"
0.011262904852628708,"(-78.62652587890625, -0.11742886900901794, -828.1732788085938)","(7.177177906036377, 0.040996529161930084, -0.9012173414230347)"
0.011311082169413567,"(-78.3900375366211, -0.11610981822013855, -828.2028198242188)","(7.157434940338135, 0.0392162948846817, -0.9005962014198303)"
0.011358303017914295,"(-78.15419006347656, -0.11483687907457352, -828.2323608398438)","(7.138881683349609, 0.038160789757966995, -0.8983116149902344)"
0.011418974958360195,"(-77.89759063720703, -0.11345088481903076, -828.2645874023438)","(7.117467403411865, 0.03939760476350784, -0.897132396697998)"
0.011468793265521526,"(-77.66307830810547, -0.1121075227856636, -828.2941284179688)","(7.098724365234375, 0.04171208292245865, -0.8962952494621277)"
0.01151637639850378,"(-77.42875671386719, -0.11068909615278244, -828.3236694335938)","(7.1068806648254395, 0.04421113803982735, -0.8976230025291443)"
0.011568750254809856,"(-77.19380950927734, -0.10919947177171707, -828.3532104492188)","(7.130589485168457, 0.04576561599969864, -0.8999698162078857)"
0.01162687223404646,"(-76.95812225341797, -0.10767349600791931, -828.3827514648438)","(7.141689777374268, 0.04601721465587616, -0.9037023782730103)"
0.011668068356812,"(-76.72297668457031, -0.10619575530290604, -828.4122924804688)","(7.111297607421875, 0.043624553829431534, -0.901172935962677)"
0.011717252433300018,"(-76.48866271972656, -0.10482565313577652, -828.4418334960938)","(7.093847751617432, 0.039569780230522156, -0.8993949890136719)"
0.011771551333367825,"(-76.25482940673828, -0.10358220338821411, -828.4713745117188)","(7.077019691467285, 0.0363893024623394, -0.8974778056144714)"
0.011817227117717266,"(-76.0216293334961, -0.1024051234126091, -828.5009155273438)","(7.057077884674072, 0.03520304709672928, -0.8921898603439331)"
0.011867373250424862,"(-75.76791381835938, -0.10116066038608551, -828.5331420898438)","(7.03912878036499, 0.03386164456605911, -0.8861590623855591)"
0.01192806102335453,"(-75.53594207763672, -0.1000649631023407, -828.5621337890625)","(7.02083683013916, 0.03280053660273552, -0.884860098361969)"
0.01197405532002449,"(-75.30458068847656, -0.0989847406744957, -828.5911254882812)","(7.003564357757568, 0.03316599875688553, -0.8845364451408386)"
0.0120222894474864,"(-75.07340240478516, -0.09781742095947266, -828.6201782226562)","(7.012733459472656, 0.03744853660464287, -0.8845973014831543)"
0.012074398808181286,"(-74.84158325195312, -0.0965060144662857, -828.6494750976562)","(7.035825729370117, 0.041609492152929306, -0.8861677646636963)"
0.012120433151721954,"(-74.60872650146484, -0.0950387641787529, -828.678955078125)","(7.078693389892578, 0.046826835721731186, -0.8889594674110413)"
0.012177657335996628,"(-74.37482452392578, -0.09346891939640045, -828.70849609375)","(7.079639911651611, 0.047158047556877136, -0.8890462517738342)"
0.012225929647684097,"(-74.14199829101562, -0.09194498509168625, -828.7376708984375)","(7.041252613067627, 0.04544910043478012, -0.8841447830200195)"
0.01227132510393858,"(-73.90979766845703, -0.09048981219530106, -828.7666625976562)","(7.032581329345703, 0.04278768226504326, -0.8853996396064758)"
0.012327590025961399,"(-73.65702056884766, -0.08900029957294464, -828.7982177734375)","(7.011053562164307, 0.040332723408937454, -0.8823216557502747)"
0.012377164326608181,"(-73.426025390625, -0.08770380914211273, -828.8270874023438)","(6.991733074188232, 0.03851788863539696, -0.8782895803451538)"
0.012426749803125858,"(-73.1955337524414, -0.08645542711019516, -828.85595703125)","(6.980474472045898, 0.03747158870100975, -0.879760205745697)"
0.012477935291826725,"(-72.96488189697266, -0.0852062925696373, -828.8848266601562)","(7.000527858734131, 0.038344305008649826, -0.8839631080627441)"
0.012524002231657505,"(-72.7333984375, -0.0839177742600441, -828.913818359375)","(7.028225421905518, 0.03986479714512825, -0.8848892450332642)"
0.012574547901749611,"(-72.50048065185547, -0.08255380392074585, -828.943359375)","(7.083177089691162, 0.042522646486759186, -0.8898038864135742)"
0.012629891745746136,"(-72.26697540283203, -0.08118036389350891, -828.9728393554688)","(7.0571064949035645, 0.04037289321422577, -0.8849858045578003)"
0.01267436146736145,"(-72.03474426269531, -0.07987787574529648, -829.0017700195312)","(7.029565334320068, 0.03901774436235428, -0.8840376734733582)"
0.012726890854537487,"(-71.80289459228516, -0.07858888059854507, -829.0307006835938)","(7.020181655883789, 0.03929615020751953, -0.8848623037338257)"
0.012779741548001766,"(-71.55062103271484, -0.07714700698852539, -829.062255859375)","(6.995995044708252, 0.04064462333917618, -0.8836737275123596)"
0.012830990366637707,"(-71.32010650634766, -0.07580138742923737, -829.0911254882812)","(6.9780731201171875, 0.040802184492349625, -0.8795644640922546)"
0.01288320031017065,"(-71.09013366699219, -0.07445856183767319, -829.1199951171875)","(6.961390495300293, 0.0405927374958992, -0.8789379596710205)"
0.012929964810609818,"(-70.86074829101562, -0.07312995940446854, -829.1488647460938)","(6.945267200469971, 0.04016643390059471, -0.8764290809631348)"
0.012975127436220646,"(-70.6312484741211, -0.07177946716547012, -829.177734375)","(6.964534282684326, 0.04182597994804382, -0.8784842491149902)"
0.013027351349592209,"(-70.40095520019531, -0.07034586369991302, -829.2066040039062)","(6.990675926208496, 0.044935502111911774, -0.8817987442016602)"
0.013074140064418316,"(-70.17008972167969, -0.06884102523326874, -829.2354736328125)","(6.9896559715271, 0.045162033289670944, -0.8835856914520264)"
0.01312285102903843,"(-69.94005584716797, -0.06740111857652664, -829.2643432617188)","(6.958066940307617, 0.04235844686627388, -0.879605233669281)"
0.013174447230994701,"(-69.7106704711914, -0.06605466455221176, -829.293212890625)","(6.945230960845947, 0.03966571018099785, -0.8777390718460083)"
0.013225402683019638,"(-69.4610366821289, -0.06464619934558868, -829.32470703125)","(6.925038814544678, 0.03940954804420471, -0.8765650987625122)"
0.013269947841763496,"(-69.23285675048828, -0.06330397725105286, -829.3535766601562)","(6.905853748321533, 0.04173043742775917, -0.8734419345855713)"
0.013324428349733353,"(-69.00531768798828, -0.06189119070768356, -829.3824462890625)","(6.886443138122559, 0.043522369116544724, -0.8683502078056335)"
0.01337028481066227,"(-68.77835845947266, -0.060435306280851364, -829.4111938476562)","(6.869729995727539, 0.044434987008571625, -0.8640261292457581)"
0.01341357920318842,"(-68.55166625976562, -0.05894436314702034, -829.4396362304688)","(6.8749613761901855, 0.04602343216538429, -0.8648895621299744)"
0.013471946120262146,"(-68.32434844970703, -0.05737769603729248, -829.4684448242188)","(6.8968095779418945, 0.04861435294151306, -0.8665549755096436)"
0.013513636775314808,"(-68.09708404541016, -0.05576566234230995, -829.4968872070312)","(6.871945858001709, 0.04837656766176224, -0.8627932071685791)"
0.013560779392719269,"(-67.8707275390625, -0.054222289472818375, -829.5250854492188)","(6.852271556854248, 0.04515228047966957, -0.8632044792175293)"
0.013614656403660774,"(-67.64484405517578, -0.052791617810726166, -829.5532836914062)","(6.837869644165039, 0.04207995533943176, -0.8613610863685608)"
0.013665973208844662,"(-67.3990707397461, -0.051326293498277664, -829.5840454101562)","(6.816954135894775, 0.03966159000992775, -0.8582091331481934)"
0.013712181709706783,"(-67.1744613647461, -0.05004812031984329, -829.6122436523438)","(6.799632549285889, 0.03805365413427353, -0.8553522229194641)"
0.013762240298092365,"(-66.95040130615234, -0.0488152951002121, -829.6404418945312)","(6.781833171844482, 0.03699614480137825, -0.8551657795906067)"
0.013810694217681885,"(-66.72694396972656, -0.04759298264980316, -829.6686401367188)","(6.7631516456604, 0.037392668426036835, -0.8541539311408997)"
0.013858507387340069,"(-66.5040512084961, -0.046335071325302124, -829.6968383789062)","(6.748079776763916, 0.03863613307476044, -0.8526309132575989)"
0.013907602988183498,"(-66.28140258789062, -0.045038867741823196, -829.7250366210938)","(6.75237512588501, 0.04006650298833847, -0.8519465327262878)"
0.013954132795333862,"(-66.05815887451172, -0.043676819652318954, -829.7532348632812)","(6.77616024017334, 0.04236721247434616, -0.853580892086029)"
0.013998748734593391,"(-65.8341293334961, -0.04224124550819397, -829.7814331054688)","(6.7928667068481445, 0.04389980062842369, -0.8587064743041992)"
0.014050143770873547,"(-65.61052703857422, -0.0408223494887352, -829.8096313476562)","(6.759558200836182, 0.04207069054245949, -0.853291928768158)"
0.014097683131694794,"(-65.36750030517578, -0.03934843838214874, -829.8403930664062)","(6.746638774871826, 0.03943909332156181, -0.8479777574539185)"
0.014149077236652374,"(-65.14514923095703, -0.038113825023174286, -829.868408203125)","(6.728305816650391, 0.035989247262477875, -0.8435154557228088)"
0.014196295291185379,"(-64.92350769042969, -0.0369601845741272, -829.8961181640625)","(6.708399772644043, 0.03429160267114639, -0.8448018431663513)"
0.01424094382673502,"(-64.70240020751953, -0.03584232181310654, -829.9237670898438)","(6.693508148193359, 0.0335644967854023, -0.8436871767044067)"
0.014289447106420994,"(-64.48188018798828, -0.03474876657128334, -829.9512939453125)","(6.673622131347656, 0.03276875242590904, -0.8416704535484314)"
0.014336677268147469,"(-64.261962890625, -0.03368015214800835, -829.9788208007812)","(6.657256126403809, 0.032088711857795715, -0.8399606347084045)"
0.01438006479293108,"(-64.04258728027344, -0.03263948857784271, -830.00634765625)","(6.639729022979736, 0.031020667403936386, -0.8377687931060791)"
0.014433414675295353,"(-63.82361602783203, -0.03162943944334984, -830.0338745117188)","(6.636630535125732, 0.030503638088703156, -0.8362681865692139)"
0.01447262428700924,"(-63.60421371459961, -0.03060164861381054, -830.0614013671875)","(6.659245014190674, 0.03177410364151001, -0.8391607403755188)"
0.01452693808823824,"(-63.36442947387695, -0.029442010447382927, -830.0914306640625)","(6.6515631675720215, 0.03200644254684448, -0.8407406210899353)"
0.014579002745449543,"(-63.14548873901367, -0.028402229771018028, -830.1189575195312)","(6.6238837242126465, 0.031154606491327286, -0.8363959193229675)"
0.01462110411375761,"(-62.927066802978516, -0.027381567284464836, -830.146484375)","(6.612971305847168, 0.030769258737564087, -0.8340188264846802)"
0.014665154740214348,"(-62.70914840698242, -0.026347454637289047, -830.1740112304688)","(6.5954413414001465, 0.032073408365249634, -0.8301395773887634)"
0.01471179910004139,"(-62.491825103759766, -0.025255968794226646, -830.2015380859375)","(6.5781989097595215, 0.0337790921330452, -0.8250584006309509)"
0.01476262602955103,"(-62.27500915527344, -0.024139350280165672, -830.228759765625)","(6.562044620513916, 0.03355420008301735, -0.8226778507232666)"
0.014806698076426983,"(-62.05875015258789, -0.0230479147285223, -830.2556762695312)","(6.5472917556762695, 0.03276129439473152, -0.8236715793609619)"
0.014857525005936623,"(-61.84269332885742, -0.02198001928627491, -830.2827758789062)","(6.552639007568359, 0.03201128914952278, -0.8229233026504517)"
0.01489773578941822,"(-61.62600326538086, -0.020929012447595596, -830.3101806640625)","(6.578367233276367, 0.03193379193544388, -0.8247121572494507)"
0.01495145820081234,"(-61.38861846923828, -0.019764494150877, -830.3401489257812)","(6.600581169128418, 0.03218449652194977, -0.8236792087554932)"
0.014996831305325031,"(-61.171295166015625, -0.018755611032247543, -830.3672485351562)","(6.569610118865967, 0.029139386489987373, -0.8237040042877197)"
0.015042540617287159,"(-60.954837799072266, -0.01784125529229641, -830.3944702148438)","(6.554788589477539, 0.026525365188717842, -0.8241413235664368)"
0.015092113055288792,"(-60.738685607910156, -0.017007455229759216, -830.4214477539062)","(6.542450904846191, 0.024287955835461617, -0.8225517272949219)"
0.015135569497942924,"(-60.523136138916016, -0.01623094640672207, -830.4483032226562)","(6.523870468139648, 0.023183878511190414, -0.8198938369750977)"
0.015179990790784359,"(-60.30812072753906, -0.015466630458831787, -830.4751586914062)","(6.509024143218994, 0.023054031655192375, -0.8190523386001587)"
0.015228597447276115,"(-60.09363555908203, -0.014712871983647346, -830.5020141601562)","(6.492575645446777, 0.022752761840820312, -0.817501425743103)"
0.015263684093952179,"(-59.87964630126953, -0.01396291796118021, -830.5288696289062)","(6.477901458740234, 0.022801460698246956, -0.8168204426765442)"
0.015313586220145226,"(-59.665897369384766, -0.013198993168771267, -830.5557250976562)","(6.4822611808776855, 0.023615647107362747, -0.8186320066452026)"
